1,1,1,1,1,259,259,259,259,259,259,225,225,225,225,225,225,203,203,203,203,203,203,147,147,147,147,147,147,92,92,92,92,92,92,41,41,41,41,41,41,31,31,31,31,31,31,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,33,33,33,33,33,33,32,32,32,32,32,32,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,29,29,29,29,29,29,30,30,30,30,30,30,30,30,30,30,30,30,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,30,30,30,30,30,30,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
1,1,1,1,1,257,257,257,257,257,257,233,233,233,233,233,233,197,197,197,197,197,197,148,148,148,148,148,148,99,99,99,99,99,99,41,41,41,41,41,41,24,24,24,24,24,24,23,23,23,23,23,23,24,24,24,24,24,24,25,25,25,25,25,25,24,24,24,24,24,24,25,25,25,25,25,25,23,23,23,23,23,23,24,24,24,24,24,24,25,25,25,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,28,28,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
1,1,1,1,1,257,257,257,257,257,257,225,225,225,225,225,225,182,182,182,182,182,182,108,108,108,108,108,108,31,31,31,31,31,31,24,24,24,24,24,24,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,23,23,23,23,23,23,25,25,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
1,1,1,1,1,254,254,254,254,254,254,230,230,230,230,230,230,191,191,191,191,191,191,150,150,150,150,150,150,95,95,95,95,95,95,62,62,62,62,62,62,44,44,44,44,44,44,48,48,48,48,48,48,37,37,37,37,37,37,42,42,42,42,42,42,50,50,50,50,50,50,36,36,36,36,36,36,38,38,38,38,38,38,42,42,42,42,42,42,47,47,47,47,47,47,46,46,46,46,46,46,31,31,31,31,31,31,41,41,41,41,41,41,38,38,38,38,38,38,31,31,31,31,31,31,36,36,36,36,36,36,45,45,45,45,45,45,31,31,31,31,31,31,41,41,41,41,41,41,24,24,24,24,24,24,29,29,29,29,29,29,27,27,27,27,27,27,23,23,23,23,23,23,25,25,25,25,25,25,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,19,19,19,19,19,20,20,20,20,20,20,27,27,27,27,27,27,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,31,31,31,31,31,31,38,38,38,38,38,38,39,39,39,39,39,39,27,27,27,27,27,27,39,39,39,39,39,39,34,34,34,34,34,34,39,39,39,39,39,39,37,37,37,37,37,37,36,36,36,36,36,36,36,36,36,36,36,36,40,40,40,40,40,40,40,40,40,40,40,40,31,31,31,31,31,31,36,36,36,36,36,36,38,38,38,38,38,38,30,30,30,30,30,30,34,34,34,34,34,34
1,1,1,1,1,250,250,250,250,250,250,230,230,230,230,230,230,202,202,202,202,202,202,168,168,168,168,168,168,109,109,109,109,109,109,43,43,43,43,43,43,40,40,40,40,40,40,43,43,43,43,43,43,46,46,46,46,46,46,57,57,57,57,57,57,49,49,49,49,49,49,42,42,42,42,42,42,45,45,45,45,45,45,41,41,41,41,41,41,43,43,43,43,43,43,42,42,42,42,42,42,51,51,51,51,51,51,49,49,49,49,49,49,46,46,46,46,46,46,44,44,44,44,44,44,43,43,43,43,43,43,47,47,47,47,47,47,40,40,40,40,40,40,53,53,53,53,53,53,44,44,44,44,44,44,43,43,43,43,43,43,40,40,40,40,40,40,42,42,42,42,42,42,37,37,37,37,37,37,30,30,30,30,30,30,31,31,31,31,31,31,34,34,34,34,34,34,37,37,37,37,37,37,44,44,44,44,44,44,44,44,44,44,44,44,45,45,45,45,45,45,43,43,43,43,43,43,36,36,36,36,36,36,41,41,41,41,41,41,34,34,34,34,34,34,36,36,36,36,36,36,36,36,36,36,36,36,39,39,39,39,39,39,42,42,42,42,42,42,43,43,43,43,43,43,46,46,46,46,46,46,29,29,29,29,29,29,28,28,28,28,28,28,36,36,36,36,36,36,34,34,34,34,34,34,30,30,30,30,30,30,30,30,30,30,30,30,46,46,46,46,46,46,39,39,39,39,39,39,26,26,26,26,26,26
1,1,1,1,1,257,257,257,257,257,257,230,230,230,230,230,230,208,208,208,208,208,208,151,151,151,151,151,151,77,77,77,77,77,77,38,38,38,38,38,38,26,26,26,26,26,26,22,22,22,22,22,22,23,23,23,23,23,23,22,22,22,22,22,22,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
1,1,1,1,1,259,259,259,259,259,259,230,230,230,230,230,230,205,205,205,205,205,205,157,157,157,157,157,157,101,101,101,101,101,101,47,47,47,47,47,47,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,29,29,29,29,29,29,32,32,32,32,32,32,31,31,31,31,31,31,33,33,33,33,33,33,32,32,32,32,32,32,31,31,31,31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,29,29,29,29,29,29,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,24,24,24,24,24,24
1,1,1,1,1,262,262,262,262,262,262,225,225,225,225,225,225,180,180,180,180,180,180,133,133,133,133,133,133,78,78,78,78,78,78,38,38,38,38,38,38,26,26,26,26,26,26,23,23,23,23,23,23,24,24,24,24,24,24,28,28,28,28,28,28,43,43,43,43,43,43,43,43,43,43,43,43,52,52,52,52,52,52,41,41,41,41,41,41,45,45,45,45,45,45,35,35,35,35,35,35,43,43,43,43,43,43,30,30,30,30,30,30,43,43,43,43,43,43,40,40,40,40,40,40,41,41,41,41,41,41,39,39,39,39,39,39,42,42,42,42,42,42,31,31,31,31,31,31,30,30,30,30,30,30,28,28,28,28,28,28,25,25,25,25,25,25,23,23,23,23,23,23,23,23,23,23,23,23,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,30,30,30,30,30,30,34,34,34,34,34,34,36,36,36,36,36,36,32,32,32,32,32,32,34,34,34,34,34,34,35,35,35,35,35,35,33,33,33,33,33,33,35,35,35,35,35,35,38,38,38,38,38,38,31,31,31,31,31,31,30,30,30,30,30,30,27,27,27,27,27,27,32,32,32,32,32,32,32,32,32,32,32,32,31,31,31,31,31,31,28,28,28,28,28,28,24,24,24,24,24,24,23,23,23,23,23,23,24,24,24,24,24,24,23,23,23,23,23,23,27,27,27,27,27,27,25,25,25,25,25,25
1,1,1,1,1,256,256,256,256,256,256,234,234,234,234,234,234,197,197,197,197,197,197,154,154,154,154,154,154,93,93,93,93,93,93,46,46,46,46,46,46,42,42,42,42,42,42,37,37,37,37,37,37,39,39,39,39,39,39,37,37,37,37,37,37,37,37,37,37,37,37,34,34,34,34,34,34,33,33,33,33,33,33,32,32,32,32,32,32,33,33,33,33,33,33,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,31,31,31,31,31,31,31,31,31,31,31,31,32,32,32,32,32,32,33,33,33,33,33,33,36,36,36,36,36,36,44,44,44,44,44,44,53,53,53,53,53,53,50,50,50,50,50,50,42,42,42,42,42,42,44,44,44,44,44,44,47,47,47,47,47,47,43,43,43,43,43,43,45,45,45,45,45,45,42,42,42,42,42,42,43,43,43,43,43,43,48,48,48,48,48,48,48,48,48,48,48,48,44,44,44,44,44,44,46,46,46,46,46,46,42,42,42,42,42,42,48,48,48,48,48,48,51,51,51,51,51,51,49,49,49,49,49,49,49,49,49,49,49,49,51,51,51,51,51,51,42,42,42,42,42,42,46,46,46,46,46,46,48,48,48,48,48,48,45,45,45,45,45,45,51,51,51,51,51,51,47,47,47,47,47,47,46,46,46,46,46,46,45,45,45,45,45,45,41,41,41,41,41,41,53,53,53,53,53,53,44,44,44,44,44,44,47,47,47,47,47,47
1,1,1,1,1,260,260,260,260,260,260,238,238,238,238,238,238,202,202,202,202,202,202,149,149,149,149,149,149,85,85,85,85,85,85,54,54,54,54,54,54,29,29,29,29,29,29,23,23,23,23,23,23,23,23,23,23,23,23,22,22,22,22,22,22,21,21,21,21,21,21,22,22,22,22,22,22,24,24,24,24,24,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
